# DetMath.atan2 (spec §4.4): y, x, atan2(y, x).
# Recorded by ios/SmashCore RecordVectors (macOS, arm64). Replayed bit-exactly by SmashCoreTests and android/core.
0000000000000000 0000000000000000 0000000000000000
4047C6EB19A0902A C03511C2732D16D5 3FFFCE4BDCE376A5
400737A8877F61F0 4043C1E6DCF28576 3FB2C4ADA7D40AFB
4034357BE436D0FC C0275EC93B9AABF0 4000C2A6A688F92D
C0473D4C8D5B4710 C03E5A6389862C25 C00131CB219F4064
4043EF58D5058ACE C00F7287F3B62200 3FFAB4855696A54B
C0418E73FECCE6DF C03F834EFF53C323 C0026AEF309358F3
402E4BC2E626AD88 C0435B3627DD86D8 4006261F6F238AC3
4047AA139CB8D6AA C043315B7C79A3EF 400204936B0B742D
C0455CDB43D33BEA 400390EC9BFB0D90 BFF837C45BD38718
404207B976599280 40300AB80A91F7C0 3FF26F81F4930DEE
C040F4B5E499EFB7 C0398B176BF0722D C001BB1B1D35A9B1
403DF3BC103398E8 3FEEAB59C1FB21C0 3FF89EF617986761
400D59D428D0B140 C03325D74D187F55 40079E44E657EC26
C037FB18D53CB704 402F5BF8793656D0 BFEFBC39634D2ED0
4006FECDF01E8380 C035E567D7552C5A 400816A8A8E8BDE3
C03CC0278A7C529D 4033DDBAAFC0FB08 BFEEEAB0FCCC9EA5
C03461461DA0DD10 402FEE71C2DA8958 BFED0011B6E5D255
C026528DE56E6050 4037F5DD256E64C4 BFDBE64E5DEF7CCD
403745C1790EBCAC 4007262AD883AF10 3FF7274BFB7BF470
40460FAF1932848C 4044557B00C6A7C0 3FEA6F92DF5D0EF9
403016B8A3BAAB08 404663973CB2D900 3FD6136D73B418AA
4017735D572018A8 BFF56A2A8BA0B8C0 3FFCB953278F1491
BFDF1A4A912B0500 40258DEF9DF11C48 BFA71275ADCE0A45
403509CFAAA60BFC C0209BDAAD40BF68 3FFF25E25F11CF9E
4043F32FF7AEE554 403589C52A24A6CC 3FF13688D33E3DE4
4044DCBE98A51692 402C31DCA779C050 3FF3EB6604973876
C03F90242BB92671 BFFC4A8C3115EF60 BFFA07347AFC4C2D
40371861F85B1238 C0212A46309674B8 3FFED3577260CEA2
C04308B8202D04E4 40443B4671E694E4 BFE8283A3F4BFABD
40326C9C6858F264 4043BDE8CB01EDF0 3FDBF13497AA0DC9
4032E0B32918632C C04586D2F6049C7A 4005D3B1458472BB
C045B80661DD8BDE C02624145E489C5C BFFD201F7237B18D
C0292779F4AF76AC C025AF8FB7A62350 C002421CA0D02C8C
403C0996BAC9DB34 3FE27999547B4180 3FF8CDA63DA397F2
C0481382A0BDF494 4025551E51FEBAF8 BFF5A51807879207
C033A06FE0BE0D18 4034034D840620C0 BFE8D22C2DE4BC27
C048D8781DEA6C3E C046C74001223392 C00280A46FCA6EBE
40185F731395C200 C0405D02DB2448A8 4007A8FDC99628C4
C043440EE4781A4A C0177F3EFCC3A488 BFFB8DA821491744
C0087646B607AD70 40377118D8FDDB40 BFC09A44BC4F37B0
C0391A0C7096ED53 403930A893DBFDA4 BFE913986B89A398
C03B674290D45DBD 3FC4A778EDBE5100 BFF909DD01E09D61
4030BCEBA73E9018 40473713008ABB96 3FD624CA291099CB
C030FEEF63C70610 C046D00E17528B6B C00647B287BD98D2
4045D1F588867D18 C0339F66039C29CE 3FFFE4C84F8ED272
4035A909BB7C1398 C042D17733808ECD 4004F4796422AA67
C046D700356AC37D 4041E44B3B39F99C BFED004AF7341285
C040B4AA9F4F8F77 400E7AD821EC5450 BFF750EA26DFF34B
C02F3099A99524B4 C02BE5E44D6A1850 C00267822C642C50
C03B68B05CBCC3DE 404372FDEB075A5E BFE3A476F087EEBC
C0436B995CC32420 40436B4FC5D0F546 BFE92237F5BDEF9B
404593428F6132C0 C03A7C385290C6FE 4000F8681D20980B
4042E5C327F581AC C0393ECE033C54D1 4001470B5537B3FA
404055B706E5679E 40285831B9CFF898 3FF36D21F01E14A8
40409F20E60B688A 4040638FCF3C50BE 3FE95BB95F570FB1
40476ACDC22527B4 C024CDF055AE67C0 3FFCA132AC1F071E
C042BBD54DA6AFC2 C048F255277D4195 C003FAD7EB8DC58D
402B7E3B564A3328 4023B1EF8C2A5628 3FEE5F9E0D0DC20E
40445AC0D30AD2E8 C042939949BA979D 40027C055AF41379
C046ED6C0803DF4E C02882CB8C18FB68 BFFD4FB3AF749ADE
403A7D53FDCD9190 40307A896B815360 3FF03A913DCBB5FA
4023928773D4D5BC 40481A8D564F2348 3FC9A2C72E576DBF
C035A2DE2654B998 C03D2B7CC8F2362E C00406F9072AE703
4047D48A707F322A 40407CF92256C470 3FEEE597720F36EA
BFF072070FF31DA0 40410FE32A7D5D20 BF9ED58BE3277BC6
BFE0871AD3EB4080 C005F9685836E570 C007A55470AF1990
C033231823C403D5 40409F20C8B6CD9A BFE0B6FC907A2658
C04630618D819594 C0468A80BCC71CE0 C002E99AB64625E1
40058D64219582D0 BFECC4738C806A00 3FFE49324A6BD67B
C0288E6A2977258C C03F1C634DDCAD94 C006202764DD73BC
C00D3A9465D0B580 404202810ABFB2F6 BFB9E0E9221B165B
4044F28224D3D08A 40447471F03F0E96 3FE983698CE2C2EC
403B3CC6C70E868C 4048F38BCFEEEC86 3FDFF9C9A7A6FC60
C0411EF5F820FB18 C03E86624F656FB5 C0026414C536C9DA
403A3500495790D4 400F751603CFBC50 3FF6BFF540520416
400648CBD37A1430 C04870DBB609D338 4008AD66D42C5425
C036E75C3AE6C644 C044AE9793CE4CB7 C0051654C4680FB0
C046DEC55846EF78 4043E3040240B57E BFEB5CA9CD9E40F7
4015AB9421021870 C0425F1E8AEC4362 4007F62D218590E6
C030B099B6315254 C0016294512151B0 BFFB34536C2A56B4
C041C7F24EE4C3DB C028B11B0FB5B8A0 BFFE7AA5D02165F0
403216F4954FB480 C02E92811A19EBFC 40022DDC12534F2C
C0488F192E6990E3 C041F3060119736E C0019D91EC952879
40405B43F90D0FAA 402D972938296BB0 3FF2563BD76C0093
403BE4852F16204C 402BFB46CB6D6278 3FF1B1A9BBC51EA2
C0419A8E2639E112 C0367846B407BD8C C0011C5834714A51
4041E79E689F3760 4035FA983FE66BF4 3FF0533270175786
C0396CEDDFE9E6FE C039144DF6A9D334 C002CB72C5867155
4025079FE3087888 C0470BE947F5A7A9 400756A55B46CC46
4006B307FF117EF0 C03D918201FD5F3C 40085E0D9E206024
C041D0B5DA6DCCE6 C03BCD35DC26C6E4 C001DDFD3AF9D1E7
C03C4A06026AF747 4042498CBC0F60E6 BFE51133E2770B53
40363C4A79BB1AA0 40342DB20737CA10 3FEAAEF851678204
C03B16D77E3CCEC0 4030EFEED3820954 BFF031415DCBAB57
403C3FC3F24EB580 C04100A21AEF68E3 4003964D871975E2
402762F4856C0150 4036CA14A73AEA60 3FDE573AC014C03A
C026BF28E1608F80 C034ECA08EF31FA6 C00526552454E612
40281190E11B70D8 C012AA430C564DF0 3FFF0D16E6A3A7DD
403A70F30220FA38 C046DF9BFC7695F1 4004F0ABE561C67F
C04134EFBBB13C04 40335E44DF248750 BFF0EE468C2D7994
C043203CC8240ECC C03726835C6466F8 C000EB995CD2650C
402F2B2D4FC6DB28 40489DF23E8F325E 3FD39EA46D1D4789
C047A58D4F76B5D8 C0279084FCC93D88 BFFD0A10AE82E4D1
4035FCD34A85A10C 404053E7096D8914 3FE2F689412D7032
C041741C039FD568 3FFA8A2D9262CFC0 BFF85F7DF98FD1B7
40479587FC9841C4 3FF87F4231764FE0 3FF89D12BF5AB726
C04628D75D6A64B8 C03A6207A118884D C000DCAB9C81E587
C04391C47DA0D61A 4045EEEFCE653A10 BFE74FE13B9C62A6
403CA43CB15CA5D4 40485706B26F95CA 3FE104AC7991A160
4040A7D079DB8A92 C0349A19C2C4C8CC 4000FF5C3E64195E
4020918BBDC36C94 402A08042810B8D4 3FE2235A58420472
40438C5541C2E5B8 404786BC1EF364D4 3FE62F8D4BF90078
404887CFD44A3BBC 40472BA576484CD6 3FEA0B7BD402E132
4034F7AF33C9DEA0 C013562F2E8DF2C8 3FFCC21DCB930003
C03321267219ADF6 C01BAD801021FB70 BFFEAF982F485459
C03D7B93A0272F78 C0457E4243805569 C00452C7064A081D
C040A8E3515885B0 402B1C4FE8628084 BFF2F35F71D1347A
C04416DB3A675DCE 403E59C8636AC48C BFED902FD28E596F
401CF22C6F0EA418 C03A51100127BD20 4006FC68E931D83A
C033CAB012289F1F 40475AAEAE6DEFD4 BFD9A69BE3DD9E57
402B727FEFC1FB24 40446B7B94349502 3FD4BF636A987F42
3FE623E2A22B1CC0 403BD8B8618E0190 3F996FEF72D1451C
401CF4D962754C60 C019CF7B81872740 400263F90010C4D8
C03E83F9CC567E99 40403F7AAFBB30C8 BFE8209929BE8CAA
C045C2EDBE59563B 40374CFA10A596B8 BFF144A375101DE0
4040A74845D9F60C C015CC7BB2C26058 3FFBBA48EFB664D8
40156680C9C1E330 40000928ECDCB7D0 3FF365ACF20AFD52
4033FE8D194F59BC 404578B8D019609E 3FDBE358DCB0A9D9
40312FC5863843BC 403B870DA6160248 3FE1DC2B1E46E4AC
404038D8D10A5EC0 C04424297C58840B 4003B55E6988D7A8
C040D4070769A90A C03B95F2A8DD68FF C0020F22D6FA436A
C041A9E650CDF7C2 40425928C9D71F90 BFE886440E0DC407
C021E712E29B881C 403AB4853EB71B08 BFD4B2EE631B532C
4027197951458028 403F1CDB396FD9CC 3FD6BFC6D698518A
4031077DA70C2968 C023B49B851D4064 4000C33491DF4E33
40438210595E89C8 C025EDCABE26F3A8 3FFD841C606E91B7
C0321337461DB8DB C026A66FE59BA79C C0010B4B837030A3
C03440ED9234EC60 C0356FA1F9D03223 C003138ED60CDBD5
C02FEB60A933D9B8 4042F10AC083834A BFD984ABA2D39BD9
402565AC612FA708 C041690CF10F6944 4006BF7CE92A6B88
C041A39B12968A50 4042234520EDDEA0 BFE8AFCD50BBEEB7
BFFDAE55A14B67A0 40207A58D16DFE0C BFCC58F0638F275B
403ECA705CA88E90 402BB4A469866470 3FF25E4EBE1BE465
C04438263FE1A016 C048D9A18BC5A36D C003AB2D8FD0D4BC
40357CBC85B8BF38 C0417C8D16EF7B3A 4004B9A9F14DEBAC
4045B5BD21DE2850 C02711225C7AF328 3FFD496E58BD888D
C028B37899349A6C C04776FBC1AE031C C00712F4D893CC30
400C4C487F0677E0 BFEABD37B3AB6DC0 3FFCD82765411D68
402CF53154391B18 403FBF9D00793374 3FDB6247AA03691A
C03D09D3AB32D225 402F0524144D5010 BFF1489A3481F672
C0446C74E4A4A304 4028264F4C9C43E8 BFF488B2333401A1
4022C66EFC10A80C 40472E26B9F18ECA 3FC992AF6CE9F41B
C03A970CB3C4A67D 403586E5C8C35A70 BFEC7CD265581FB9
403AA18BE33AA434 C016A846700F4620 3FFC7C6509EB6F83
403AD0385711441C 3FD56CE6D14CCF00 3FF8EED84352CFAD
C048EC43B84D9483 C0347A01C26F763F BFFF5E85FD137B99
C040213804D87DF4 404685417047C5AC BFE3E397A58A5C6D
4035B9B9516A4C40 C04466F727CE7673 400537FD91158952
C03E051773D696C2 4048E4A5AC0C109A BFE15D03110B1F9E
C00AA3F6AC66F2F0 BFD932A0726DD900 BFFB04043C197D20
BFF9B6E298D5B560 4046262BF92B1A2A BFA2913CF5618350
402987E508F5EF0C 403D6ECB20AFEDEC 3FDA30CCAC4AB9F1
40463F784C541E0E C0446EFFEBA264E0 4002827B185A1AF0
40353FEE52CCE820 404004B7E1DBE95A 3FE2BDBCB60CED3E
403867F5A4D8EFE8 C018EB2521E57858 3FFD219FFCDB8C91
C02E0551FCCAC408 40406C2E8B2D3C2C BFDB6F396B083AE9
4043FCF8B037CC8A 403212EE3B8647E8 3FF256C50F132292
C01D565C386BCE98 C0439CAD5A2FBC5D C007A7681C7A6020
404624C62FF11656 C0351C68D17704A0 40001FFB8233D068
4043B17B8311C07E 40458D0C720711D2 3FE7B1416ED04C55
C043CE9A8A7DE8A5 403C387083D55EA8 BFEE7533A21DC944
C03E5BCB1251720C 3FB31B50CC428400 BFF917E971BBDC32
C041B9ECE89591A9 BF5FBAB2DE3A0000 BFF922349B9B75D0
C039A75C337229BF C0423E7D8974D85A C0043B0077956DD0
4029BB1A8321B2E8 4044BD662D0F7B36 3FD33F8CE8F6FE4C
C04033F051393209 C00C133D660C4420 BFFADBD6695BE8A7
40174E51D8468BE0 C0135B8E4CB09300 40021C7E20DFFDF0
C038150348764DAC BFD731F5485E1A00 BFF95F9EB8F5930F
4034219582D4DE28 C00EF3A65DB9C580 3FFC2BB34D9C800C
BFF563D802600C00 3FF83BF58E87A580 BFE723F476F97857
40389A6758FFB814 BFF8FB36E5B44E20 3FFA25918C561979
402657B85041F934 C03973BF2B8BA21A 4005D2EF0EBE6730
C0469C6AF9AD15C3 C03B30B44305684E C000E5AB1E92B4EB
403518AAFA9FC21C 4044432919A7326E 3FDEB7ED590D23D8
4037BF1F369AED20 403CB51101696994 3FE61D897456C727
C041D60124373793 402CC7DE67013B40 BFF2FF6792DD6C05
C0419DC5F1335EF6 403A225E62806210 BFEDD7C1E26EEB09
C02D99E166BCC488 C02B0CCE6ED1E2A0 C0027D5317BCC850
40440A3E52F5C23E 403867B1DFD5F4A4 3FF061B30DA2891C
C0264968F70F8950 4042AD00FA20F67C BFD28E3A05849AF6
4023DBD46C7D735C 402716FEDCAEEB68 3FE6BAD6750C7D72
4045CBBDECF1330C C034344615DA097B 400009D95E243530
404033254C7D0C5C C03DDCEA07503BFF 40028618598BB10B
C03EAD2D2B0D6B33 404088E8712CA3B2 BFE7EE960B69DC39
4047261B877C6156 4038452BBC0704F8 3FF168499862EE1F
402D08370E153A70 402013C30948BCFC 3FF10A7D332918D6
C037A36CF1362040 402C4C0B84688FC8 BFF080D2870656FA
C042B554AC17650E 402E371E98C61528 BFF2FE2394F8505D
C0425E1056390067 BF962CE1D9C4B000 BFF9246579B84BEA
3FBD4932117CC600 4041FF355A4D163C 3F6A094BE1DF063C
40484E9770324E4C 403C4756EDAC8BD4 3FF0B3FD5F0A6ECB
C03F8175F80B35BB 4016368D176DC2E8 BFF65759EE496F8E
C00CAB9B81BB0300 C03F9268793250F9 C0083A7FF59F3452
402C7624B919D780 C048269B36B4FA2A 4006D7325630C795
400C2ED45B59B940 403B9F4F4A368348 3FC03CB1461D6E75
4040177F7D3E65F8 C041F2A60AD10274 4003490BB9EE5AF6
C00DB2F2C2B3A4F0 C02D3B0DA4D26970 C007248D4C1DEDCE
40252CFC3CFF5AB0 C04299F007863D98 4006EA228BBF0A09
4045CB9629061A7A 4042AC65E50CEA06 3FEB98ADC7D5EE22
4043DBEB30C594AA 4026BF4CFC8DB858 3FF4ABA036ECC516
40473D104A6FA020 403D7351C922DD48 3FF0188FFBE6C268
4032F03334281E90 C04096B27D125070 4004FBB5D0466E0D
40200AF32D669FD4 C01655C546DDBDF0 40016E665E39C13B
C04710A2EC3DC1B0 C0437D1CC08D9019 C0022DC5FBB7C634
C031C23C49CE9794 C03480BDA6EA7EA9 C0036C1EABD7A32B
401E95B1DD721260 C04284B8FE9B1B02 40078108C74FE985
40103509B17F9D38 4043C5151309CB88 3FBA24617EFBC5C2
C03F7BB4F7198048 403C3C1C3E5ECB18 BFEADF27C1DBCF84
C036B16576421AF4 C042F92DF6634C0E C004D22F3ACFADB8
403AE870F97C81C4 C0457A9D836F4480 4004A7F0968A7D5C
4047F3FE528D912A C0202F63512406EC 3FFBCF6D7442405F
4043DC4031D4F186 40326036AECF126C 3FF2332B28E0D9D5
C04569900F77E621 40345D46C48EEF44 BFF207DA275463B0
403D771E535B0904 C0399125B30B1C51 400248A76A2190DC
C00E30EBC7750C00 4048FFB1F2F49C7C BFB34961EBE80B77
C047C666456EC6D0 403EA8007D18B2D0 BFEFF0CCA43CC5F9
C033846F800313D1 403E97501BF47718 BFE22C391630C77F
C04847F9853B3600 4040255718596DD8 BFEF7CC3AAEB53FB
C00F2DE8D18371D0 BFFED02BBBEAC0A0 C0003CE5E42DFF15
4048B0489F972190 4044BBA4BF687EF8 3FEBE99A2DA1D3E8
403E7E79613569A0 40433CF79C6215E8 3FE57214FBDFFD4B
4040A7C99A0EFD8E C03A39402662D74C 4001E6D3A76028EC
C0454DE5453320D6 400714C07E1039E0 BFF80D0DD36792AC
403F2876784AAD14 4043DC3AE83A2CEE 3FE5491EA1F3D1B7
403D892E55AD7DF4 40315B1BD974AB34 3FF0A1E8E7653EC0
C03966248877E096 404436A5D077F898 BFE1F34678395689
4028E464E1A947F8 C02A273B0782901C 40030C126E86BEDC
C01CD33F025E0C48 4040577125BF35AC BFCBC73948182BA8
4040A5D85ECF9C2E 4038909DE02A90CC 3FEDECD7851C19C1
403278622F72013C 4046E84731848384 3FD886ADB146E7E8
C02DD9D08D0683E4 C0039D664E66F5F0 BFFBBCE4088C863E
404328912474E7AC 4040821F95886E4C 3FEB818F8AF0F88F
403B7FF5214D9394 40314800ECC71BE8 3FF027EBA1C798A6
4044E65274DA3A8E C0367AFF76BB21EF 4000838F855E808B
C03573AAD3165795 40448284AFE226A4 BFDED6A0A1C19A60
4031503CB5C25948 40276B724DB397A8 3FEF3C663454882B
4033233D6EDFCA64 4032E6BD19F05B84 3FE954E09A219868
403C00F1BEED24B8 40431AB5BA0B8DAA 3FE43D3F2DE8A8F7
402DF248ECD674C0 3FF30243583E1520 3FF7DDA9CD417A38
C012B2C0440D7740 C003DACA7ADCC380 C0007893818C5B04
BFF786AB417677E0 4044B9C2E6F52AEA BFA2277F61AFDBE6
C03AEFA8C7BBC7B7 40257F28E3FC9428 BFF30ED9F25486B4
402B7A345F6C50A8 40111356737DC710 3FF45002AFC71B4D
404471D854FC3A7A C044FF697EC197B2 4002F4D009CBCE1F
C044C76E00FCC0E3 C03EDA6C4A4F999D C001ACE65EEF3F08
4041C92F5DC20F2C 4036FF7951E731AC 3FEFE65B041753DC
401F243452A0CDA0 C0430362FF59B25A 40078466411935FE
C016ED21069C2B60 4040F7ACE7A3B14C BFC56ABA7F36D297
403CB2B5A78B88C8 C011E249D53DB428 3FFB9B063DF08DF8
40377EB90890EFAC C0116B8174FE63B0 3FFC10B009CD3E07
4046A6ECDDCBC2AE 4040C4CBD263EC3E 3FEDDFA17DCD00E5
C03CFA3FD145E2A6 C046938C8DA389DA C004917682D71333
4041082CFDE48342 401217D0CC21E260 3FF7053F564D1F78
402252A152E3D95C C041D6EB469C547A 40071F3BA006F423
C03D65EC9A77E90A C0147DAB4A64E908 BFFBE4A0CB669FAC
C03A550D5F137D49 C038BB5A76ECA64A C00299524CD75AA7
C02A03DAD5F89CE4 4024CC04A6E5BD64 BFECAF62CC8451B5
3FB81E8C3F858C00 C04735E875706143 40091DD33D14A102
C037AA9DD4CE5B8D C04686287AF1A5DF C005434DF7E4F74C
4048EBF87278B57E C041B06E592A8A56 400181268231CD12
C029411BC0D256BC C03B8C6A1A3A2E11 C005B1C7FC3736B2
C0375FA0AD5EE7AF C020D0D69DC7E4A0 BFFEA85AEA3DB6CF
C031EAC8FE5A7FD0 3FF99594B05450A0 BFF7B5662A3D9C09
BFF7AF4905765FC0 403F25709811DBB8 BFA850CD502B4D28
3FE955E9BE5B8F80 C018B73AE0E4F510 40081CFBCF763C30
4031210617EFA4FC C0397C3D85211422 4004660CE66D8D1A
40435BF6E3B12B7A 4043E86B32EA1FE6 3FE8AF8751D9933F
C04727192DB192B7 C0241529DF8AFCF8 BFFC8CA81D0185F8
C040BDB57A085E12 C0117A2E9EC899D8 BFFB357E97648FE7
4029A7109D5F0B0C 4031BACDF87DC298 3FE40A8078205EC4
40376B02885BE054 40457D3CE3EF79EA 3FDFEE04A651A490
4038A4861D71342C C036FDC3B54362CA 400292836BE5A30E
C046546C3DA74328 4048EEBEA747BC12 BFE75F4A1DF90170
C022347E883726A8 4043DC30C6B27F7C BFCCD5D936FD1C62
403326AE6044DB80 C04251ABC8711D06 4005478FB95CB2BF
C013C302F18955D8 C034592DD18BD39D C0073A2E273FE875
404179D052972632 C036C2D6FC8A8089 40012F284571C4DE
C017CD3C4B156FF8 4023948ECF41874C BFE179EBB047C52B
C02918A149D6A334 403EFFF849E25E30 BFD89D9B2FB4AE88
C0480A26FECC45B8 C038B178F329B53B C0005CB141C726E4
4042B192B5E7D056 403DB0D747A3A408 3FECC9D5CEADEADF
C03E5417F5CEB53E C043FB403EB98520 C003F0746C2F0A60
4035255B6154BEB4 C0372E2EB541537A 4003376B367E311D
C038C2ED4ABC2C32 C0455098B7BE778E C004EC48C190AC3D
40251B0BE90F6EBC 40093A7453086120 3FF47C8ED97072BE
40301425A9EF87D8 402B9D4FC6E2D848 3FEB8F6953F611CE
C00B0E6E409C6940 C04540AA091191A1 C0087F5E9127351B
402545F4DFF9D9C0 C02250D48AA984BC 400240C5D13AF1DD
C03B9757F1596E57 BFF8B3E11958F820 BFFA06F136B41C6F
4041BA9261E78AFE 4032FAD0D022F338 3FF144E9BA553912
C0427B9945C41A96 4041B46A4228B7F0 BFE9D216D0B55D95
C03F7C274B009308 C0482348B0E3BE06 C0048269CAFCFB02
40286D172C61A798 4041C83FBB25C304 3FD52BA5978ADB05
403A6C15FB452D68 4026B5B5A33A10C0 3FF2A3795DD61124
40455DED00AC147C 403B0394E98430E0 3FF01CFA985DCCC1
C0342AD46A9CB743 404309EB227603D6 BFDF2C4220DB34ED
4046EEA1C0A260BE 402E16C70B505CC0 3FF40FB41C19221C
4033A0808594F594 C03111BBE4646F6C 40024AF9312C3173
4046666512A79E7E C02A4845F4422358 3FFDB2AD676443A5
400970AE11175950 C02702DA3712C7B8 4006F9B916689475
40445E73392DB95A C020745E2914A638 3FFC523770523278
40306423D73CEF50 C03E09023DC79D47 400522E1A3886768
C04304F9DDE594F9 C01AEEB5E9AD39E8 BFFBEF90FF3DA173
4031D7B8A1DA79CC C03E8C5292E9508A 4004E756E3085CC3
C0334B69973C28BB 403D86BC1BBCFBC8 BFE2859F3C40B786
403A33078782625C 3FDF9B95FA32C080 3FF8D4C776182081
40469132F6F5AA8A BFECD668690D0600 3FF973C0E1BDE36A
40324E40B90F2D30 4011C1E88A7ACE20 3FF55376697E7543
40396E0A3973A350 C046DEE441EA58E9 400512D425CFA336
4003A3F791B45A40 C02E35D166975D54 4007D80081983413
40342464A95D3C44 C043F5479B6D0D3E 400564E433CD67BA
4031A26B1EB0C66C C035E8A8AEB42027 4003B60184296362
40358B8ACD524364 C01E19E2B22924A0 3FFE826034A2E48F
4012A74449A4F5A8 403B794B25475D64 3FC58576465DA87A
BFFE3DB9D66CE560 401059EFB051DA28 BFDBB7BB970BC477
C03B93696FD22DF6 C03AE84934038F70 C002C05C450A7199
4048D8E2163EDBC0 40484E5DF3A8DE0C 3FE97C27CD44F643
4042EF0D0AB5C858 40425C88D466F564 3FE99FAF86140968
402678E8E648C930 40467261E86CB49A 3FCF6437D99D0F4E
C032E4AFEE4DC6F3 40205B4F2D5F8A3C BFF298B1E3BE311A
C047759BFFBE28EF 40402FDCC827496A BFEEF02472E54021
404896FAF1D85088 C03B087A3B3E3036 40009650653ABA55
401263D2D62BFA30 403E387F00D4935C 3FC3531362BBA070
C044EBC6D72CA1B4 4042CF14A0F3A236 BFEAD511D65E4156
4039D7788A744494 40450F9BC2AFBFAA 3FE19BEE9C67B819
403272D571FE6094 4033900E60FC866C 3FE831EF3D9F7181
4038F8D8A4A80888 403EC8A53CDE9334 3FE5CF28FD229F93
C03337135712DAF0 4038FC40C572D12C BFE4FA8EDC0CE8CC
C0301E17B17700F6 4048EEFFCFD2F4EA BFD401D44146CE56
40084EEBD40FBAB0 402556BAF3C69E64 3FD1C1A7E1980DF0
3FC8738DFEA5BE00 C036DCCA0237F80F 400910DEC2EABDEA
C03C82C709A1326F 4020F306355745B4 BFF4828ABFDB7F9B
402A303E6114945C C025B0B9C6DE40E0 400219A4D486CBD8
C046D916D75716A9 4048F0BBE0EA4DE0 BFE7BB88692B3914
40329E1CEDEEB80C 40302F133C5FA5D8 3FEB5DEF1B836560
4038616448B38A8C 403A88210D2AE594 3FE7C807E652AB31
4046B7AAAC42D170 C01E857ED0C0DAC0 3FFBCB81C6E7007D
C03B53D7148F3BFC 4027909E9FC76AD4 BFF29E9AA51713EC
40330BA7D9B0C898 40173CCACA584D90 3FF465512DB2799D
40448658082C7C5A 40000F5893507C10 3FF859D473C45B67
C040475AE06E0F64 C02DC6932D5BE120 BFFFFEB7B62B791C
400EA7721BE6B380 401C870419E979B8 3FDF8DA6017DE229
4036FC6A93B635D0 4045FD2F80B9B42E 3FDED2D83CDA701F
C03E7D28FDF60BA6 40402204A9B596B8 BFE83A179A19D266
403745124849B9E8 C029599667D6732C 40008E749C12671F
BFE9109FF09B6640 C002B6808DD259E0 C0068C387BACAB1E
C02C3ACDDF035728 C0466EDDEB6301C1 C006B1C261C7AA70
40478F7CEBC86864 C025716671AC1300 3FFCB658F5610821
4043F8690B057808 C011D393B5DD3328 3FFAE9225E180691
40450E27CA4775E6 4024A6CE65E54E94 3FF5490C7F65337B
BFEABC26C04A5900 4042399021640F64 BF9777941A5CFFAD
4042149E62A84E9A C0329F6497D8F974 40005EF46769626A
C033345113F090D4 4034371D808DC8C8 BFE84FF0DEE6D5AE
C02904732E329D3C 40466F2E0A23F876 BFD16682792B168F
401A7B624505AD80 40470533697B1596 3FC247D9E7EBD963
40375B568889BDE4 40363AF57D2EF924 3FE9EC5E7F3BB0AC
403405E1FB563EE0 40224CAFBEB72ACC 3FF24650396204D2
C0464C31DC72C8F2 C046172D303BB3D7 C002CFEE5610E265
C0386DE43C5322B6 C0330E73F9AA706D C001DDB99692FFD9
C046075FC650FD0B 4047EB4BA2D507D6 BFE7D1263644511B
4040B0DAFE5C5200 C03F7CD4CE5CED27 40029DB4A08E670D
C02258026B7B52EC C030E648C8D181C0 C005279FF593981A
4043132B361FBB32 404688090AC53246 3FE67AFA191F089C
C03C93E1D2160839 40412097B91A3C7A BFE63FD476D461E2
C030F369B4460B96 40422FF6DE8322B2 BFDBE8CE57CA78A8
C043AD41C5E6C86E C042A2310D2CA202 C002A1BB3530F659
402A5A1608372940 400AD01B71FFE540 3FF525B4ABED63A6
404113F66CE9D222 C04203252F42FCEE 40031000CCBB3378
C038402CCA368C4D 403686DDDE9FDA68 BFEA4FBD5344D0AF
40201E5FBA2BBD98 BFA9AD764E3C7400 3FF93B7851FF74B3
402ECD3D1E4F8708 C019048CC4282270 3FFF4E10B21AD19D
402501F7673F4700 403D4F752E20C3FC 3FD605DE5A6AEA2C
C04231A3884D60EB C0256E100879E464 BFFDB6F60A3C2B57
40387744EED5C1F8 C034D5639DB1EC23 4002359E1FD4DFA5
403C28AEA32193BC C00268BC80A72490 3FFA6FF6C25BC443
C01127014E2AF348 403DC99801CB13C8 BFC24CF84BDE1AD7
40467EF8950DF9D0 404331116C46F2D6 3FEBA9F415735109
4033976BFCDF88D4 403D29AE3F2DE5B4 3FE2EDF1CD5B2258
C0434DD66A1379B5 4043BCF71ECC9F2C BFE8C6E6FDE17B60
4043F72E1610E498 4040A2989B8E90FE 3FEC0959635F6997
C0451F71D60D331B C03DBD0EF66C89FA C001792A95BA7B29
4046A5399BB6EEF0 C042F25368EA0667 400223D5491295F7
C03AB498571EFD29 C033E21626717CC8 C001AFB31E1F82EB
C047D85661D22AF6 C03702433AE3BB3E C000299C85B5E3A3
402E0D33BAC20150 C02852857873EB74 4002027CE2C25042
C03EF408DE591006 C037B8E143EC57C5 C001CC312556256C
C03A9F19B13F9D09 C048D46182178501 C005322B575F3FFA
C026D0945CAE5724 40484C8BD8C12946 BFCD82D77FE851CB
C045839DA42F8353 40413599BABC9720 BFECACEE9B836BDD
C030BB2493CF0864 C03680D75C8567BC C00404A5C48A83B0
