# DetMath.sin (spec §4.4): x, sin x.
# Recorded by ios/SmashCore RecordVectors (macOS, arm64). Replayed bit-exactly by SmashCoreTests and android/core.
0000000000000000 0000000000000000
3FF9FA5569147E60 3FEFF4932BEEC29E
4022ABBF212C4310 3FB6D6E6342035AD
BFB0F63FF23F8500 BFB0F312C85D742A
401DD5EAACA463A8 3FED88F0A594D78C
C0260984AA0A7001 3FEFFDD48E77B67E
401E877D4B44C5B4 3FEF378F2F10E9D4
C0076724E0B210D0 BFCB7651A93C791E
3FFDAE55537C75A8 3FEEB73CE2AD73F1
4019D4EFA2C604C4 3FC6416F06C41A6F
401CBA1669147924 3FE90993A0A14FDA
4024F53006F9F5CE BFEBD2998EBB8B6B
C01D55C9A19E1A6F BFEBC4576DBE2AD3
4028B9CD8817BA98 BFC9DD897F09935E
4004CB2837D8EA34 3FE0849DF3CBEF7B
BFF2DD1230043880 BFED93296FF3DE57
4023C4B1D1528374 BFDC60B4D6C33E0C
4026124A209EB37A BFEFF9661BCB285D
C0044E9618AFE374 BFE2274D0974D2B9
4015143D9E64652C BFEB281A3CD34115
40215DF44947A522 3FE59B77769F77CF
40197C0836A7B010 3FB67BCBB549AD58
C024AF4B542F8CC1 3FE9699B6984B686
C01FA29E296AF092 BFEFF3B104FB11DB
C02359750E0C7EB0 3FCFA92158EE873F
C023DE7327BECFDA 3FDF39ECD98F36CB
C0273C71D4629AC1 3FE9FF75A042C24E
C0184DF7F7155909 3FCA500D7E4A67E4
C0186C5A54930279 3FC695B2721BFB8F
C00BC76D253662D4 3FD4C9437232F0E2
C02649DD298D9961 3FEFA59BA59C0880
401D5BD458BC6FA8 3FEBDC3E2C1F43CA
C0206CEFA5A5EE02 BFEDF65E9FB43E7D
40239D91A8BD775A BFD7EA622B90EA1C
40238B9CF9D7F5F6 BFD5D1C466CCFAAB
C0195EDDE7CD7BE3 BFAE6CB274001254
C01C068451187ECA BFE52D3AC5A27A76
C0288D3FE8BD8780 3FD254C5756E3129
400664701062F2E0 3FD57F3BFD7CFE0C
40267DC771EDA3B2 BFEF0126F75267B3
C00E6053B0F2E954 3FE3811A77A8002E
40072698A1B34824 3FCF6360522D013C
C01212CA3E5B64AC 3FEF66437F63E303
C021071CAEBBF28E BFE94812B277F684
3FF8E908C49A96D8 3FEFFF35508B16A0
C027F590BC0E41D9 3FE1B791507618A9
C024C30AAC31C3DF 3FEA24BD6C28DE82
C0263A480D006AEA 3FEFC6C91FCF2CE8
C021C6102791322E BFE0654A59454EC9
4017C25EC13047BC BFD58BE2C7D461AD
4027BD517E02AE86 BFE48826523D61E2
40151DEFCAB26DD0 BFEAFEC2CDE9FFDA
4025CBA84D805A32 BFEFD8D9543A7959
C026C7A47A8ACE9B 3FED8B3A40238D02
401133D16A880780 BFED53362E06C627
402500EBC2C1B0C2 BFEC2D768B55FCB8
C023E5676E1399C0 3FDFFB6E415D32B2
C01FD601CE3151D6 BFEFD2DFF35AC871
C020F77B5B1D9DA6 BFE9DE588307E5A9
BFF59DBBEBBB1DB0 BFEF3AEEB52ACD85
C012A101E4157F35 3FEFF38AF069A1E2
C028F788539C87BE 3FB5334750E1521A
40277AFB5E71FA56 BFE787EC7BA38E13
C0217ECA9B175EAE BFE40CD2DC75C093
C00BAE77A432461C 3FD40C068B2BD333
4028F7BEFC2D9F30 BFB5180AF1A100D2
4025A675F604AEB6 BFEF89473712450B
C025AC4E77D95758 3FEF989E174D3826
BFF46489E9A57620 BFEE9B235937BCCF
BFFA39B17638C8F0 BFEFECE7FE6C9543
C01787B000FAAB9C 3FD8F675AB575766
4026C293A34F1A30 BFEDA9FF81DA69B3
C0225C478FE29C1F BFCEFD9AB1859D96
40188AA3A110D818 BFC2D959BC8DDAC4
C014E3FBA155E64E 3FEBEC8545B34DA0
C021F595A544E5E8 BFDB8E67E1D32D6F
4020E5A7C3C4AF24 3FEA8231B2D6940B
C023B70CF13D58FD 3FDAD6D49AA7D789
C0186617B168BF4D 3FC75AC6414C213A
3FE977534F684960 3FE6DCA68130A876
C0291F5FDC874CB8 3F74DBB7FE88A464
C020A8ACCDAD53FC BFEC735AF0F4423C
3FF0C825AA0F06E0 3FEBBD4BD465EEFA
C01AA59C3A85CF65 BFD7A6FE3A6F7DBA
BFF5A91E7ED3ADF0 BFEF3FDDAE64C159
401A6453C5BF390C 3FD3D0C5008F7528
40249202AFD028BA BFE8426090C3E84D
C00A761D18DF3770 3FC5292087F009EC
C0095ECA171CA6C4 3F9E663CACA5FB91
401EFECA7EE35DE0 3FEFD2BE5DDC8721
3FEF0C5ACC610A90 3FEA66A8B20B2F11
C0117B54526DCB36 3FEE25B43487E669
401B6B8CDF5B8D84 3FE15160BAD1BE21
C028EB996611D4A1 3FBB23E24659B5F0
401B9430F1C8BF34 3FE25F373E04E47B
3FE1DCB3B0773660 3FE0F2EA5F858796
40123124AC1C9030 BFEF918C61A3F65F
C001047560FE1E90 BFEB2C6AF268BA77
C0217E0B383DBEF4 BFE41624069BD1CA
C00E76F61717ABD8 3FE3C892BB405C1E
401EF2CB7487C7D4 3FEFC81C690DA03E
C021C1543EBC8364 BFE0A6282AFCCB15
C0040A9E2AF26738 BFE30497A77FCE7F
C02231AA4546B24C BFD49AA1E945C307
C0059E8AD224DE94 BFDB366D1F765D84
401036DC05489C00 BFE94D8FEB98C211
4021DD4EF65C608A 3FDE435AC8B1D75E
C02712B7F66B2F0A 3FEB6E320823B213
C022C09976400240 BFA8E086C88BCBB1
4015CA4197357660 BFE7BC61706C2E59
C01ED6132CF812C1 BFEFAA1F47B01C18
C01BF420FECC96E3 BFE4BE13AFBABED3
401BE99F6CD15ED0 3FE47DCC41FB115B
3FEDCC859C753000 3FE9ACD23EE56340
3FEBC39A6188E6B0 3FE868D4E25488E2
C006635F237C17CC BFD58744594662D9
C016F3D9E13E490D 3FE0973A41DD714A
3FFBF9F175E8A9D8 3FEF7EF698622B7A
C013C025E29BEBBE 3FEF310BC7C344BE
4001C1DE21E49398 3FE97F2359E758DE
4026C48D76592B0E BFED9E15A154C85E
40095C1EB2C34154 BF9D10AF62F70CE9
40272F87E0075580 BFEA75CD2FAA22B7
BFDB4375C21D3360 BFDA72461A8A0C63
4021C3ECBE110578 3FE082A28E6BC4D5
C0007803459366A0 BFEC4485619ABC9A
4022C70F53ABDA4C 3FA26C26DCA37D9F
4010DD828BC76064 BFEC2488763DB264
C027EBFC2CAB5C56 3FE23669D3836BC2
401B19ADAE394D14 3FDE3A0FC263938D
BFA12260F52D3F00 BFA1218F5F1454C8
C0280AEA6ACDF387 3FE0973CD1E727E5
BFFC6868C2C54B70 BFEF54FA271AA852
4021FD7295F28CC2 3FDAAA7BB5BC3186
BFFB5E4E4D32D9F8 BFEFB0291B10746D
BFF05C1DF16CF518 BFEB4F1EEA4A5B30
C000D89C52E7ED1C BFEB8771862D2FAD
C01A22C5C0A62418 BFCFC37263977396
4027EB6B753883D4 BFE23DD8F6ED8C03
C014642DE9B98CC9 3FEDA6F88CA2FE8E
4025270830DEABD8 BFED3A3A56567E79
C017271A1E2A97B0 3FDE66EA302CC54F
C021CCC2B90122B7 BFE008E86DAD59D6
C011A2A69F76ABC0 3FEE8978F18FBF56
400EF402009B8A08 BFE54808E07F9B0A
401D66C456417B7C 3FEC06E0FDB141F9
BFF337972E71D938 BFEDD67113AFAB1B
C0187A9F2A867D20 3FC4D3B5A79CBE0A
C028135FA7B77682 3FE022F1DCF4DBD0
C01B9AFA749C3A5A BFE28B91AC8499FB
3FF6955277B69DD0 3FEF98397EA4A1A8
C0100AF6B6A28046 3FE870B356EC796F
C0291AAC99263BEC 3F8D3AAB6E60657E
BFE98951D80DD3C0 BFE6E93A169570D2
BFFCB97D4E478458 BFEF3272257FDECD
40205C71A9BE305C 3FEE4F07C8D653AB
3FE470F7B2F64BE0 3FE3144550A39660
4008C8462113C258 3FA66B76D72B3C23
C01DB6EE7F5541F0 BFED2616C99C1336
C01166AF771959AE 3FEDECC28676F922
4020618DA8C20424 3FEE346B5477FEA2
BFFDB0C7B4D7EC20 BFEEB5DD2FBB6CC9
C02562015C64090E 3FEE87FBCF6DC7C3
C027E768900B150F 3FE2726F753ED898
40275120096220D2 BFE9392885AA6961
401F55D6EA290F90 3FEFFE5619B862C7
BFA42A798CD7E900 BFA42923E0E336F6
C017E7B99786F876 3FD3558D8C926895
C02021F76339606C BFEF47FA88C54C87
401AE11A88299920 3FDB10C860462AEA
C014D064E341C137 3FEC37BEAE856557
C017AF9B7A5C6808 3FD6A59FE1BABA55
C019C2FBBE8370AD BFC40AD9DEB29BB8
402497ACAA52BC94 BFE87D1849FC9E36
4013BE8EF23A2278 BFEF33E0740FEEA9
402309B572479D78 BFB8135A64A656D0
402117F678D53F58 3FE89F5055816C5A
4028516F36F8E5DA BFD95A81B2E73F71
BFCA5799C11DF5C0 BFCA281971D0EC43
400C334C2D775DA0 BFD7F1B16C88CC0F
4011B094C2709308 BFEEAA0F22B822D8
401C116A2A16FD74 3FE56E48625AB3C5
C01F7F76C1F8356B BFEFFE4792DC04DC
C00234D48E1404B4 BFE85F1F93A6621A
C0285603F7B1BA12 3FD8D3A5E00D3036
400DF3AEB6C7E5D8 BFE221B78325983B
BFF289E8FC724E18 BFED521779B6589A
C023BD3E15B83C0E 3FDB8A3393095390
C0169AD77371FDB2 3FE2E752B9B3C475
C01E29447CC3A7C0 BFEE704396522D95
40224AAD951E2512 3FD19ED7181ECB7B
C023F428DB805993 3FE0C87BFF84CEE9
4010F0DACDDB9664 BFEC6CE763B97561
C00DA563F51550A0 3FE11C57ED9C3CA1
4025BA5A3AF53394 BFEFB929176BDE26
401EA849CE6CC558 3FEF6D238CF31AC3
C0017743B6FD5020 BFEA2F1806B8E196
BFF0580215CE7A98 BFEB4AD577BEDBCB
4028440B99B28710 BFDAE1A423A7A313
C00BC3CC5D39EC88 3FD4ADCDDEBFD389
4025FE0BF4BE474C BFEFFFFF9BE477C0
401E4FCFFB433A14 3FEEC9DEB0E5D6EF
C0073E5375BF1C20 BFCDF2C2C74A7CEF
4017B50DE0EC2D5C BFD6540815510CBC
C0201B933C72EDC8 BFEF5CE834761CBB
4012EE4D29CA3058 BFEFFE4EBF14729D
C0069A4289E58A40 BFD3E7D1CB3E3808
C021E4EDB07476C0 BFDD6BA5B7D30FA9
C02005F9B1C2F586 BFEF9A5C4748AA2D
3FF7EBB3723DD400 3FEFE881BDBF085A
3FE9F99717923E70 3FE7370D9BD7573F
C021C23AF81B1AEA BFE099D5E317557A
402798AC6F84F1DA BFE63C06E9329460
C001E45AEA4D893C BFE92ADB1DE3CE5A
C009B31681AC08C8 3FB21F835A6115E1
4016F4B0060A7D10 BFE09180FA33A77B
BFEF95FFA417B920 BFEAB37B65DED4CE
40214100BCA604D2 3FE6E81ED6D6574D
C0206B6D9D42FC2E BFEDFECEE7B90ACE
40277E5281C09F7A BFE763935A56B2C3
C0289B6474699579 3FD0A16DE9255355
BFF7FFB6E8F2FDD0 BFEFEB7042BCE25E
4023E89A53F9717C BFE029F7B1821BAB
3FF8A24E025F8018 3FEFFC053E54B447
401FEC64F35AC42C 3FEFBE2829E7F30D
401FF2D8C2F68B90 3FEFB776D1B0C020
4008578229A1AA24 3FB94498AB6AC973
4016387AF8C35268 BFE54AF3A5C6C2EA
BFF20966A6BF8C68 BFECE776AFDD1E7A
C0276BA82880360D 3FE82B5F48E154C0
BFE8F5E458A75910 BFE6815BDC07273E
3FECC191943439C0 3FE90A06C925CECC
BFF13778CC922258 BFEC29A9C2ADBAA2
C00D736D9D90A068 3FE0722D5C942225
4022957362DC4DC4 3FC0F5798052A8C6
4027F1AD9A4D8038 BFE1EB3AC3BC904E
C020969909A9D530 BFECF32F8C7DE7AE
3FFB524496B10900 3FEFB37A89630CA0
401DE6BFBA2E49DC 3FEDBBBE540DEA79
C00554373AC3A3D4 BFDD4BE7A38EFCE5
4019B3629A182268 3FC21D49F96B1BA4
401109B4F2612290 BFECC6104AB18C1E
402051A96E4A0C0C 3FEE84A5FDC92C08
402373431A897884 BFD2EF2D675E624A
C002C403A4EABFA0 BFE6DD080F7F30EB
4028FC170F9FA20A BFB2EDB536BA2581
C00AC77CEBCD9478 3FCA2896774D16C8
4018CD622DCD5E80 BFB5202170C035B4
BFFA594C721A5470 BFEFE8598757E433
401B1E86634DFBD4 3FDE7E53469F5E38
BFD159050FEF3500 BFD122D64431BA9F
C00B475AA3C45364 3FD0F6759EB9FE80
C01F35FABD42879E BFEFF53C9730FDAB
4021D4F799CFF066 3FDF2D8266E02970
C02524DD959CA548 3FED2C0C34616F22
C017A674E3A2FF1F 3FD72E547B5E38CB
C014F223BAAF2C4A 3FEBB486E1AE3604
C00DF24CB1616C1C 3FE21D2869CDD922
401C7E4C19C56F68 3FE7D4F25F35B016
C018546D49F5939D 3FC985AB1C51AD38
4001851F7E0ACA3C 3FEA0F12D692DE72
C01CE20D2B731084 BFE9CBBF11CB04CC
C023C442D4614811 3FDC5444C6F6D496
C02244284941B824 BFD2671118A39719
3FFC8F56DE15CB80 3FEF44C9E4BDF33B
C001A19326D2E960 BFE9CC612FA3C30E
4012FA6369E5FC20 BFEFFBC58CE02719
4021A7B3E51543A0 3FE1FED453B0CA3C
BFC97737028583C0 BFC94C4B18E7C005
4025C503A48FA0CE BFEFCDC89C255A61
402451F76FA99264 BFE57759FEF22DC5
C024F5DDCC48DF34 3FEBD7F5752F87D0
3FF1BAC244FDBB00 3FECA29CD35F8295
C000CBA2A13CFFF4 BFEBA1C313BB8266
BFEC37C371481F30 BFE8B3508AA06372
C01BCB3EE0B3F1E6 BFE3C0DC7144B71E
4004B71C40884B30 3FE0C91769BA341B
C0168DE44BC3D809 3FE33A861DABCE9A
C027EA4EFE422828 3FE24C71A6D030DA
400F1AC018A54490 BFE5BAC91539E95F
C024309B10045D7A 3FE3E01CE5823A3F
C024983FF88D9387 3FE883046D108BAF
4026953FFAB70EDC BFEE9BE7F1821E9C
40261E21BF803B64 BFEFEF9AEEC5A99B
C01E07A5D1AA830B BFEE1916CF2B1918
3FFE09E9769A1618 3FEE81E8F0001419
4017DBAC7CCAB018 BFD40D04134A3E1B
C0180759D2458847 3FD170E5B0ADBE23
402149E841DB9316 3FE683C196F460C2
40100CF7C392C944 BFE87B09AD6090A2
C019ABE2778D54F8 BFC12F90C1B9A486
C01FBA27389FB4AF BFEFE736EF526DEF
40259CE1A6F7E9B6 BFEF6DDE108ECBDE
C00712D33944E278 BFD04AD69548FD54
4011B386A049E8D8 BFEEB0C312ABA2CD
3FE779F229F86820 3FE56D27D6ABDA54
C0145D04574C3195 3FEDBC53E6725DFA
C00F4140CD79F144 3FE62ADA99FAA74A
C016D6B9CCFA07F1 3FE15CB940BC405F
C01C91614CE93ECF BFE839C2C340245F
C01A7D45EA36564A BFD54ABF6E7732DF
C020BF7A4E49994F BFEBC52E6FD963FB
C025B80B84D2573E 3FEFB43BB94C503B
401428E7A680FC78 BFEE4C70B8D17D70
40280D0B1601AD6E BFE07A1781766DE9
400BE5A2FCC48060 BFD5AD41BA3A1E63
BFF333C7EDFD10C8 BFEDD3AF667583BC
4021B57329CFB336 3FE1474FD26A9580
C0186EE34BA6761F 3FC645D4DCD4C633
C0134FF92D948F41 3FEFC9387AB57D80
4024DDAA2ED1CDFC BFEB1138F365356E
C011255707C64D50 3FED241AC0C3211D
40146288C64850B0 BFEDABE8B8B73753
3FEB347A599E57C0 3FE80B55193B705F
402688FDA200EF5E BFEED2DB48180AF9
401D3E8E99E4AE24 3FEB662510DCECB2
C00C15D398E17BFC 3FD7166B7D399277
4025A92FD4A70550 BFEF909000229B8F
C025C57AFD708FE2 3FEFCE9ADB091952
400832A1B586DF3C 3FBDD9C75952753D
C021BAC9AE8CE84B BFE0FF2F921455D1
C01CD9947DDA94B5 BFE9A36ACF60F78E
C02755DF020E0144 3FE90A26E3EE62EC
C027231A23C67553 3FEAE3A0E7B9F0C0
402359A42FCDFCB0 BFCFB48BEBB47A76
401F5B69E0425B40 3FEFFF1D1772BEC0
3FF486A15DB9D740 3FEEAEC5893B167A
C028DD84A77C7A58 3FC1109F67A133C8
401D228B23BAC030 3FEAEFC1E6E280DD
C012CEBBCCC12BDA 3FEFFF8C614891B2
C018818AC1C51B85 3FC3F9177B110843
C00B93BD802629CC 3FD340899BDAC8AF
4027051F19C5899C BFEBDBBE04C6B481
401A3459E7FBACF4 3FD0F192B5758B59
C022BC370DAB4870 BFAD415CB57C88A5
C0178784DCCDCBA1 3FD8F8F13CB95018
C0037BD42E0963B0 BFE4C3BC67626D01
4027F6B49CAF27E6 BFE1A85D7DC21214
402227D5A6F5B40C 3FD5C378AD17A8B2
4024076DABDBE67A BFE1CBE033555D38
C02192A28C1CB88A BFE3119597A7C64B
C0132001201CBB7C 3FEFEC952A510EB2
C011CDEA66EFCB12 3FEEE9EC5BD20C47
C02512D176476D87 3FECB0BF9E70CCE7
4027D47C56D5E920 BFE3668C5FB96AD9
4025738E378AEE26 BFEED7793D1ED24D
BFE7D30DC485F170 BFE5AF03A2116497
C0208D92B9C05450 BFED2F8E09BF0ED2
C02429E139A10476 3FE38B55F7259ED8
401A800FD2574C00 3FD574CE180B3E55
4006AB4C87BC8874 3FD36617DCDD0506
C0251C0B0C77DF9E 3FECF0EC5091EE0B
4005D10674B20F1C 3FD9C6CF447BEDBD
C01F7F9A0C11680A BFEFFE41C4E194E9
40070AC8AF50D118 3FD0890412D37C65
C0137A7F14CC835E 3FEF9AF11DC6CC22
C026888E227753D5 3FEED4B9CE1D0D27
C023E30D5F94A234 3FDFBA286B552E88
C0157AF539C71B2C 3FE9533745671543
3FFA089963F3B598 3FEFF304DA691B30
4026660168D0F036 BFEF56B3F2DC6566
C01A7A1C7270BF67 BFD51B0310B7B2E5
40060988441F6CF8 3FD8269499D7A77E
C017FDC38525C7B4 3FD204499750BA97
40244B87815AD31C BFE52A89159C43E7
3FFE8056E55512E0 3FEE3729BFC84DC7
C018FFC07E7FB661 3FA11C9A01FA933A
C0211B25FBF1C7E7 BFE87EA3241EF60B
BFF16BAFDD4A7D20 BFEC5AA93519C44D
C01B2881CF7763CD BFDF0A5F3B4047FE
4016328943D158DC BFE56E5B91472F17
4023ED4EBE90B190 BFE06AC23B152050
4024AEF3B06A85B8 BFE96646DAF0225E
4026565E0844AAE2 BFEF858EF6A97283
4003E4E8C91689D0 3FE37D1103664F8F
402403E88FAEDD96 BFE19CF644AB2D89
C019F7F96E2342B8 BFCA8E0787578291
40188D105C436F60 BFC28C9770CC79FA
C021DD4CE8767656 BFDE4394B50ECE2A
4012FC47DAE73628 BFEFFB4577EAFFDE
3FF8184C48B49F10 3FEFEEC5CE13FDE6
40002E9C29482C18 3FECC974AB05E6D0
C0050DDD25726F30 BFDF3BC48A470262
C0273A55DC0976D0 3FEA1314744120D2
C013EB9E09022D77 3FEEDC33EAF04920
BFD1CB13349970C0 BFD1909EE3EC1AA7
C006C3320F5678C8 BFD2AF9472A1384E
40105B85D373B5DC BFE9FCEDCA075139
C022D2B6D32E2605 BF8B167C50695DEF
C023BFF574C916D7 3FDBD8906F6B018E
C0119C66250A87C6 3FEE7A607A175AB3
3FFA391E9F87E168 3FEFECFC033D31E7
C014CF0CB908113F 3FEC3CCF97DCCEC2
40263E8F1F5383F8 BFEFBE6D4D28C968
C02187DF34DA612B BFE39ACA30F1725E
4020F77A2FD6A7EE 3FE9DE6385B369AD
C0210D3C290162F0 BFE90B8DA34E687A
BFF674F529F47998 BFEF8DB3ABF2BFBC
C0236539B07D4FA3 3FD140571AD62090
40164C827D505E28 BFE4D24DA427C006
40068C87C146DB04 3FD45017F0707E2D
C020FD8E8521766F BFE9A4AA7F6F404F
BFFE39B16ED8E3B0 BFEE6488D76F5077
40197BD4DAE8FAB4 3FB66F0171F054FB
C01A9764B49EDF17 BFD6D30CD498310E
4006CC518CE4E624 3FD269BA84E73B52
4015491A0B2C0F40 BFEA3F3FB17EF1B0
3FF1801B124A8060 3FEC6D805123173D
BFDB0B5F3CE11740 BFDA3F28AFE28D4F
BFFD49A329E21058 BFEEED5643A1EDA6
3FE3452CACAB8A00 3FE2205FFFEB77D1
4000D95E1149960C 3FEB85E64E80838F
C02800B45E247F36 3FE12216A38F2522
4011E84F58E3FC38 BFEF1DD657EE86AA
3FAA803761116B00 3FAA7D3002008FCA
400F9652676F3EE8 BFE71B4B1CCDA900
40122472EC974840 BFEF804EBD9F7175
C0221B48AA8EFA22 BFD73B72C75DC89C
40243A749DD85B08 BFE45AAD35C1B43A
C0280F89E1739F26 3FE057D1075CB9FB
C007DCECE083A898 BFC43B18197CCD05
C0155383EBA71E84 3FEA0F3EE6B75891
401EDC7CC5A23FC8 3FEFB15F2DBA2441
3FF5CDD7B03AAA10 3FEF4F5BA013A80E
C004AAD6771B1730 BFE0F2CF082BC64A
3FFF7C7660921BB0 3FED82953A8AF8F9
4021608E40BF5D0A 3FE57CB1A60DB666
3FF74D9310F2B318 3FEFCA7E1A04620A
C022EE9BCA24094E 3FA51DC252628F22
C01ECE74B8157D00 BFEFA1186C473A5F
40206F4CE179648A 3FEDE90164261AD9
401CF038B7D11874 3FEA0E317B2FFFFE
4010955014BEDBE8 BFEAFFF338B2E183
BFF8B83A1BDDA6F8 BFEFFD4508CF22B2
C00ED0FEA3FBC950 3FE4DEA6D6532F49
401BEDAA311613AC 3FE496980826F388
401609A5FA05E254 BFE65CD4A6A7A594
C01FFA04FA972B41 BFEFAFA556966245
4015FDEC1A62C5A4 BFE69F8DC56FA478
4020CB1FED284406 3FEB66C18E5A443E
C0235B5374BCCDAA 3FD00E7ADDE7A119
C00869FA81DC4B00 BFB6F82F2DF8D415
C02889DB43FAC7BD 3FD2BCB2E1D0C67B
4019AC50949EBB28 3FC13D3462E6EFDA
40120953780CB9C0 BFEF575250108635
C017255E72B527CD 3FDE7F4DFB08C2E8
400817BE99A9B138 3FC097CEB97D6F6D
C00ABDD7D47FB1C8 3FC99173E71E8A4C
40230C1E372655D6 BFB9464D2C39A92A
3FB582483241B400 3FB57BCE531A701B
C0137E1AD10A65F9 3FEF965F15203D0F
40189E3E5C4FB7D0 BFC06C007E449231
401960D75AE10760 3FAF68F5EACE3C11
401994096578E000 3FBC746EED97C77D
C0271BE7982DA65E 3FEB216103065EC5
3FEDA5E3D0E4C770 3FE995B0BF367A58
4026E8998A2A0D24 BFECB11A7C7247FF
C01D690B10899340 BFEC0FA64180ED10
401E97AD75D567FC 3FEF53083A78B0E6
4028559E2DEDDA88 BFD8DF5F8B70AE52
C027BF7B21871004 3FE46D8FE19A2C22
C01B417D789AF7F0 BFE032C502AE8613
4022E3836FADA260 BF940D8CF220E68F
C022C78742CD481E BFA1F44B1C93C70F
BFB9E776EECF3E00 BFB9DC275B82AFAE
3FFA1850C090C798 3FEFF130A00D26AC
C013CD5DC5AD995C 3FEF18C329FEEB0E
402039EA6CB62422 3FEEEE7C44064157
4011931D7760F4B0 BFEE636C7DFC2638
40036CAF9F13CF44 3FE4F1AD77FE123F
C0137FEE0E36998C 3FEF940578E024A7
402417B2F19E1926 BFE2A1E5836D14C5
3FE6126356004230 3FE45CE625208F7F
4024AF4D58663CC8 BFE969AF04FCF4FE
C000A345212DDB88 BFEBF1D104A55AA1
402558B6203108A8 BFEE5A29E661C2AD
C01205F239A46B78 3FEF51D1B191B05A
BFFE132E9AB3E3D8 BFEE7C4B319AB354
C01DC98FD078F279 BFED625968748B9B
C02028188B01B7A8 BFEF32BC269770DC
C0018ECCE97E3590 BFE9F8885582C66D
C024BA2765E07CB0 3FE9D1BB69B85F6E
C02857B4A45ED33D 3FD8A1C3A485D9C0
40048994C5E091AC 3FE163115928E364
C01178C8BBB93398 3FEE1EDA26F15C0A
C027DF0A64E44D3C 3FE2DF33421A3F2C
C021A691EB778EF2 BFE20DCDE5ED038A
C02800E6BC473FA1 3FE11F6DE9E4C11D
BFFB18FEFF551C40 BFEFC24DE6B843B5
4025368B9BB849F4 BFED9BD715949651
C027E4D39B254945 3FE29421553B8829
4012318FF6CF7868 BFEF9218AE70CB92
C0233CBA540C60BA 3FC8A7C2E229371E
C0227A17354E030D BFC7B60F1D379D34
C01A6D5CA72857FC BFD45A05A8018B16
4015F9D67D590984 BFE6B69DEE70291A
BFF8BB0FEC436CF0 BFEFFD6A01F51DBA
401D520790F6221C 3FEBB5599141B9DB
BFFF6A200B164178 BFED90B0C69144A4
40033F24E8FBF1E0 3FE57A11F9B47D78
4014CD53BFAA1474 BFEC4348A5A18D42
400E10F7FCFE98A8 BFE281C3A843AC2B
40247AB035B01306 BFE748AC0F33FC09
BFE9F77D57E11BD0 BFE7359B738827AF
C016FFBC858E98BF 3FE045A357CCDB9A
C004634AFCBF399C BFE1E2DB1DE90B30
3FFE8460DABBEBF0 3FEE347FDF13FDBF
401BC40CC719ED7C 3FE39372A3AADF46
40260366CB2E60F8 BFEFFF7F84DB4190
C01630EC9B38A1A9 3FE577ED63B556D4
4020DCB2F3DB2F6A 3FEAD16BDE7B00B4
C0000D6DC42A42F0 BFED02738098BC2F
400CB56A07253868 BFDBAA03AFFDF5A4
40176AEF34C70724 BFDA9B7F4FDF7397
C00E80FEFFB20468 3FE3E80FB92B82F7
C0209539E6FE4F0A BFECFC8285EC5902
C01255768A0100F9 3FEFBC01FC9BBCB9
4014B9D87433B788 BFEC8B0F821CBD97
402697FA6E050D02 BFEE8F1076A7ABAD
40264F1C95BB5350 BFEF98BE72560B30
4011F9A981A331D0 BFEF3D15DFCFFFEE
401C463BD9B4E62C 3FE6A0A4A6DB84D5
C017AC5555D0BB4E 3FD6D696E5A87B21
C00BCABE08901B90 3FD4E2589AA98E16
401DC41B2071ED28 3FED50F5851830E8
4004AE5C9C4089C4 3FE0E6D8825EE604
4027B55C91742BDE BFE4E928B5F284BF
BFF612BE4159D210 BFEF6AAF4595C43E
C024C113376158EB 3FEA128BA1CCD577
4023C6A4A02CE570 BFDC988A4F73AC45
401F0ACD6AFD41A8 3FEFDC44FE5F5890
4028C6C35F8A2D00 BFC6AF275289AEFB
4019F7DA64657F14 3FCA8A3BE85AC97E
3FFF0B3191B698A0 3FEDD74B308E40C2
BFDCE1A50F8562E0 BFDBE93D38E17DCE
4006CEF9C9B6FC3C 3FD2555DB09AC044
40285C0293A2CF3C BFD8226950D5E368
C0270A99662F0351 3FEBB03601D733AC
BFD631F4BDEC95A0 BFD5C0BE9A24FA74
BFE09B5491942E20 BFDFBE1C30026C0A
C00F438066C8051C 3FE631563425BC38
C00A492B6E79A054 3FC262AB8C71D95A
400217523021EAE0 3FE8AAF708EEB9B5
4014D3B69190D47C BFEC2B2F32B2A566
3FE8A8D969A66790 3FE64A55C395C46C
C002EBFF89D20728 BFE66C05F863B62B
C002D6BA8EE37BA8 BFE6A869C0720323
C005B7883736AB74 BFDA80F73516E844
4022480946BEB946 3FD1F00D07724058
C01F9DAC14FA5EAA BFEFF5C39E1E9532
C023CD795EDB6C44 3FDD5B714E901B8E
3FC013E39F17CF00 3FC009132AF7D83F
400A193E23B726A4 BFBED5249AE5CC38
C02239AF4C9A77AB BFD3A7078DD1AC90
4029078511CE2A4E BFAA733E7F8962C1
BFE4EA37EC37D030 BFE3751316E2530C
400A9FCFE8BB4E48 BFC7B9F458312BB4
C0244E3496AC8FF2 3FE54A930E1DD02A
3FD915BD77F3AEA0 3FD87292E4C79D67
C019B4631F9F7717 BFC23D077AD7166D
400AE9F4F4A5FB98 BFCC437A0021E45E
C02257ACC305653B BFD00D9B16BA9911
C01026704657417A 3FE8FC4FFBBC05B9
40101509C46C852C BFE8A46BE9B231F5
C020CDC9EBCE0F46 BFEB50A561C49C8B
BFD6DBB03C5A9200 BFD6601200CB8F25
40272983987F4F2E BFEAAB78A627B33E
